paper_id,year,score_centered,bandwidth,accepted,openalex_cited_by_count,in_year_specific_rdd_sample,openalex_matched
inU2quhGdNU,2023,0.25,1.2,1.0,3.0,True,True
ipRGZ91NvG4,2023,0.0,1.2,0.0,4.0,True,True
ipflrGaf7ry,2023,0.0,1.2,1.0,3.0,True,True
isiQ5KIXbjj,2023,0.666666666666667,1.2,1.0,4.0,True,True
itZ6ggvMnzS,2023,0.75,1.2,1.0,0.0,True,True
ivwZO-HnzG_,2023,0.25,1.2,1.0,11.0,True,True
j1zQGmQQOX1,2023,-0.25,1.2,1.0,3.0,True,True
j3AyKG-H3uM,2023,-0.666666666666667,1.2,0.0,1.0,True,True
j8IiQUM33s,2023,0.5,1.2,1.0,6.0,True,True
jBEXnEMdNOL,2023,0.666666666666667,1.2,1.0,2.0,True,True
jCdoLxMZxf,2023,-0.75,1.2,0.0,4.0,True,True
jClGv3Qjhb,2023,0.0,1.2,1.0,1.0,True,True
jCpTofV7iY_,2023,-0.333333333333333,1.2,0.0,3.0,True,True
jIu4hk04776,2023,0.0,1.2,0.0,0.0,True,True
jNt9ql72mBg,2023,-1.0,1.2,0.0,1.0,True,True
jPVAFXHlbL,2023,-1.0,1.2,1.0,0.0,True,True
jQj-_rLVXsj,2023,0.75,1.2,1.0,94.0,True,True
jREF4bkfi_S,2023,0.75,1.2,1.0,0.0,True,True
jT1HcWv6PgO,2023,-0.5,1.2,0.0,2.0,True,True
jXQ0ipgMdU,2023,0.5,1.2,1.0,1.0,True,True
jZdJd1dGF2A,2023,-0.5,1.2,0.0,2.0,True,True
ja4Lpp5mqc2,2023,0.0,1.2,1.0,5.0,True,True
jbIYfq4Tr-,2023,0.0,1.2,1.0,9.0,True,True
jgmuRzM-sb6,2023,0.5,1.2,1.0,4.0,True,True
jh1nCir1R3d,2023,0.0,1.2,1.0,3.0,True,True
jsZsEd8VEY,2023,0.666666666666667,1.2,1.0,1.0,True,True
ju_Uqw384Oq,2023,0.666666666666667,1.2,1.0,421.0,True,True
jwdqNwyREyh,2023,0.0,1.2,1.0,5.0,True,True
k1FHgri5y3-,2023,0.5,1.2,1.0,8.0,True,True
k3VANp85b4S,2023,-0.5,1.2,0.0,3.0,True,True
k4fevFqSQcX,2023,0.75,1.2,1.0,3.0,True,True
k5PEHHY4spM,2023,-1.0,1.2,1.0,2.0,True,True
k7p_YAO7yE,2023,0.666666666666667,1.2,1.0,69.0,True,True
k8_yVW3Wqln,2023,0.666666666666667,1.2,1.0,2.0,True,True
k9CF4h3muD,2023,-0.25,1.2,1.0,2.0,True,True
kDSmxOspsXQ,2023,0.5999999999999996,1.2,1.0,3.0,True,True
kJWcI39kXY,2023,0.5,1.2,1.0,4.0,True,True
kJqXEPXMsE0,2023,-0.666666666666667,1.2,1.0,78.0,True,True
kKF8_K-mBbS,2023,0.5,1.2,1.0,325.0,True,True
kN4IkQvvrBD,2023,0.0,1.2,0.0,0.0,True,True
kPPVmUF6bM_,2023,1.0,1.2,1.0,2.0,True,True
kXiS0PpoSP6,2023,-0.333333333333333,1.2,0.0,1.0,True,True
kXwdL1cWOAi,2023,-1.0,1.2,1.0,6.0,True,True
kcemndN1Tw,2023,-0.75,1.2,0.0,0.0,True,True
khF4d1SRrGH,2023,-0.5,1.2,0.0,0.0,True,True
kj6oK_Hj40,2023,0.7999999999999998,1.2,1.0,4.0,True,True
kjPLodRa0n,2023,-0.25,1.2,0.0,6.0,True,True
kjkdzBW3b8p,2023,0.0,1.2,1.0,2.0,True,True
kkpL4zUXtiw,2023,0.0,1.2,1.0,2.0,True,True
klK17OQ3KB,2023,0.75,1.2,1.0,11.0,True,True
kqHkCVS7wbj,2023,0.333333333333333,1.2,1.0,3.0,True,True
ktrw68Cmu9c,2023,0.75,1.2,1.0,64.0,True,True
l02pjIT6JWy,2023,-0.25,1.2,0.0,3.0,True,True
l1tSyx67_J,2023,-1.0,1.2,0.0,0.0,True,True
l5XHUBGrBkD,2023,-0.666666666666667,1.2,0.0,5.0,True,True
lCzuxqRbThP,2023,0.25,1.2,0.0,0.0,True,True
lGz9u1ubUXE,2023,0.666666666666667,1.2,1.0,0.0,True,True
lIu-ixf-Tzf,2023,0.75,1.2,1.0,2.0,True,True
lJX9okHBVMb,2023,-0.666666666666667,1.2,0.0,1.0,True,True
lLp-C5nTdJG,2023,0.666666666666667,1.2,1.0,2.0,True,True
lMO7TC7cuuh,2023,-0.25,1.2,1.0,4.0,True,True
lQVpasnQS62,2023,-0.25,1.2,1.0,5.0,True,True
lRdhvzMpVYV,2023,0.5,1.2,1.0,1.0,True,True
lTb1kzFA84J,2023,-1.0,1.2,0.0,1.0,True,True
lUpjsrKItz4,2023,-0.25,1.2,1.0,3.0,True,True
lYZZl2hp1gp,2023,-0.5,1.2,0.0,0.0,True,True
lcSfirnflpW,2023,0.4000000000000003,1.2,1.0,3.0,True,True
lgIPsrxrU7,2023,-0.25,1.2,0.0,0.0,True,True
li4GQCQWkv,2023,0.0,1.2,1.0,1.0,True,True
li7qeBbCR1t,2023,-0.5,1.2,1.0,21.0,True,True
lid14UkLPd4,2023,0.333333333333333,1.2,1.0,0.0,True,True
lj1Eb1OPeNw,2023,0.333333333333333,1.2,1.0,6.0,True,True
loIfC8WHevK,2023,0.25,1.2,1.0,2.0,True,True
lrzX-rNuRvw,2023,-0.75,1.2,0.0,8.0,True,True
ltWade-cpK,2023,0.25,1.2,1.0,0.0,True,True
lu6qxw6-QEV,2023,0.0,1.2,0.0,8.0,True,True
luEG3j9LW5-,2023,-0.666666666666667,1.2,0.0,1.0,True,True
luajgSjRlew,2023,-0.75,1.2,0.0,3.0,True,True
m3QhpKNXU6-,2023,-1.0,1.2,0.0,4.0,True,True
m3twGT2bAug,2023,0.25,1.2,1.0,6.0,True,True
m6ahb1mpwwX,2023,-0.75,1.2,1.0,0.0,True,True
m7rFrsO0YWb,2023,-0.25,1.2,0.0,4.0,True,True
m9LCdYgN8-6,2023,0.0,1.2,1.0,0.0,True,True
mAWJpM7S21-,2023,-1.0,1.2,0.0,3.0,True,True
mE91GkXYipg,2023,0.0,1.2,1.0,9.0,True,True
mFDU0fP3EQH,2023,0.5,1.2,1.0,1.0,True,True
mKILD5MLR2C,2023,0.0,1.2,0.0,0.0,True,True
mMaInr0r0c,2023,0.333333333333333,1.2,1.0,2.0,True,True
mPxsHDgsimT,2023,-0.5,1.2,0.0,0.0,True,True
mPzpPv0geS2,2023,-0.333333333333333,1.2,0.0,63.0,True,True
mQpmZVzXK1h,2023,-0.25,1.2,1.0,1.0,True,True
mTOB_VK_BWk,2023,-1.0,1.2,0.0,2.0,True,True
mWRngkvIki3,2023,1.0,1.2,1.0,7.0,True,True
mX56bKDybu5,2023,0.0,1.2,1.0,0.0,True,True
m_GDIItaI3o,2023,0.75,1.2,1.0,15.0,True,True
mbxz9Cjehr,2023,-0.333333333333333,1.2,1.0,2.0,True,True
mcJvCys7DX7,2023,-0.75,1.2,0.0,0.0,True,True
me09xlTmm8,2023,0.0,1.2,0.0,2.0,True,True
mfIX4QpsARJ,2023,-0.25,1.2,1.0,5.0,True,True
mjHlitXvReu,2023,-1.0,1.2,1.0,36.0,True,True
mjzm6btqgV,2023,1.0,1.2,1.0,2.0,True,True
mkJm5Uy4HrQ,2023,-0.75,1.2,1.0,1.0,True,True
mnVf1W6ipGm,2023,0.75,1.2,1.0,0.0,True,True
mumZwT6OrEV,2023,-0.75,1.2,0.0,1.0,True,True
n-hKHMzBgy,2023,0.5,1.2,1.0,0.0,True,True
n0Pb9T5kmb,2023,-0.333333333333333,1.2,1.0,2.0,True,True
n6H86gW8u0d,2023,0.333333333333333,1.2,1.0,3.0,True,True
nAgdXgfmqj,2023,-0.25,1.2,1.0,0.0,True,True
nG08xiRT2As,2023,-0.333333333333333,1.2,0.0,4.0,True,True
nI2HmVA0hvt,2023,0.75,1.2,1.0,6.0,True,True
nIGza1_wxk,2023,-0.25,1.2,0.0,3.0,True,True
nIMifqu2EO,2023,1.0,1.2,1.0,6.0,True,True
nJ3Vx78Nf7p,2023,0.0,1.2,1.0,3.0,True,True
nJfylDvgzlq,2023,0.25,1.2,1.0,312.0,True,True
nMAbvsQo5YY,2023,-0.333333333333333,1.2,0.0,1.0,True,True
nUmCcZ5RKF,2023,0.5,1.2,1.0,56.0,True,True
nUsP9lFADUF,2023,0.25,1.2,1.0,10.0,True,True
nXOhmfFu5n,2023,-0.25,1.2,1.0,2.0,True,True
nYOlSqq9nv2,2023,-1.0,1.2,0.0,0.0,True,True
nYWqxUwFc3x,2023,1.0,1.2,1.0,3.0,True,True
nYqCVDAXAPE,2023,-0.333333333333333,1.2,0.0,1.0,True,True
naAzVF_v0yA,2023,-1.0,1.2,0.0,0.0,True,True
nchvKfvNeX0,2023,0.5,1.2,1.0,2.0,True,True
ndYXTEL6cZz,2023,0.0,1.2,1.0,23.0,True,True
ndYrOsNw_B2,2023,-0.75,1.2,0.0,1.0,True,True
o2Udz4LZsL5,2023,-0.833333333333333,1.2,0.0,18.0,True,True
o3Q4m8jg4BR,2023,0.75,1.2,1.0,1.0,True,True
o58JtGDs6y,2023,1.0,1.2,1.0,0.0,True,True
o7koEEMA1bR,2023,0.25,1.2,1.0,4.0,True,True
o8xdgmwCP8l,2023,1.0,1.2,1.0,1.0,True,True
oFoRPrl9CYX,2023,-0.75,1.2,0.0,1.0,True,True
oGDKSt9JrZi,2023,1.0,1.2,1.0,0.0,True,True
oHBgj83w1MB,2023,-1.0,1.2,0.0,6.0,True,True
oIkZyOytR3g,2023,-1.0,1.2,0.0,12.0,True,True
oJpVVGXu9i,2023,1.0,1.2,1.0,6.0,True,True
oKTl_-4qLJ,2023,-0.666666666666667,1.2,0.0,8.0,True,True
oLIZ2jGTiv,2023,0.25,1.2,1.0,2.0,True,True
oMsN9TYwJ0j,2023,0.666666666666667,1.2,1.0,49.0,True,True
oN7tNztrYa3,2023,-0.666666666666667,1.2,0.0,2.0,True,True
oWRcXhIeWw2,2023,-0.5999999999999996,1.2,0.0,0.0,True,True
oX3tGygjW1q,2023,0.25,1.2,1.0,0.0,True,True
okwxL_c4x84,2023,1.0,1.2,1.0,21.0,True,True
ooqH4D9Xys,2023,0.0,1.2,0.0,1.0,True,True
ooxDOe7ZtBe,2023,-0.25,1.2,1.0,7.0,True,True
op-ceGueqc4,2023,0.0,1.2,1.0,22.0,True,True
osei3IzUia,2023,0.333333333333333,1.2,1.0,0.0,True,True
ovZE0KsbM3S,2023,1.0,1.2,1.0,0.0,True,True
oztkQizr3kk,2023,0.5,1.2,1.0,0.0,True,True
p0yrSRbN5Bu,2023,0.5,1.2,1.0,5.0,True,True
p5cvsNww5dB,2023,0.0,1.2,0.0,1.0,True,True
p66AzKi6Xim,2023,0.25,1.2,1.0,2.0,True,True
p6jsTidUkPx,2023,-0.25,1.2,1.0,1.0,True,True
p6qlG1zXs9v,2023,-0.75,1.2,0.0,0.0,True,True
p7hvOJ6Gq0i,2023,0.75,1.2,1.0,18.0,True,True
p8coElqiSDw,2023,0.666666666666667,1.2,1.0,1.0,True,True
p9zz7hLzH-4,2023,-0.5,1.2,0.0,1.0,True,True
pBaSwBkHBE,2023,-0.666666666666667,1.2,0.0,1.0,True,True
pOyi9KqE56b,2023,0.0,1.2,1.0,3.0,True,True
pRCMXcfdihq,2023,0.0,1.2,1.0,13.0,True,True
pX21pH4CsNB,2023,-0.666666666666667,1.2,0.0,21.0,True,True
p_jIy5QFB7,2023,1.0,1.2,1.0,2.0,True,True
pd1P2eUBVfq,2023,0.5,1.2,1.0,52.0,True,True
pfuqQQCB34,2023,0.4000000000000003,1.2,1.0,5.0,True,True
pgHNOcxEdRI,2023,0.5,1.2,1.0,2.0,True,True
pgU3k7QXuz0,2023,-0.5,1.2,1.0,8.0,True,True
plKu2GByCNW,2023,0.75,1.2,1.0,204.0,True,True
pmUH7A8wZz,2023,-1.0,1.2,0.0,2.0,True,True
po-oqRst4Xm,2023,-1.0,1.2,0.0,10.0,True,True
ppxKnb1SIB,2023,-1.0,1.2,0.0,2.0,True,True
ptbePrczhRt,2023,-1.0,1.2,0.0,19.0,True,True
pvgEL1yS3Ql,2023,0.25,1.2,1.0,1.0,True,True
q-PbpHD3EOk,2023,0.0,1.2,1.0,15.0,True,True
q3F0UBAruO,2023,0.666666666666667,1.2,1.0,2.0,True,True
q89i5jKql38,2023,-0.666666666666667,1.2,0.0,1.0,True,True
qBvBycTqVJ,2023,1.0,1.2,1.0,0.0,True,True
qFVVBzXxR2V,2023,0.2000000000000001,1.2,1.0,38.0,True,True
qGuU8To1y7x,2023,-0.25,1.2,0.0,0.0,True,True
qLOaeRvteqbx,2023,0.5,1.2,1.0,7.0,True,True
qU6NIcpaSi-,2023,0.5,1.2,1.0,2.0,True,True
qUKsCztWlKq,2023,0.4000000000000003,1.2,1.0,89.0,True,True
qWt3YobXdwe,2023,-0.666666666666667,1.2,0.0,2.0,True,True
qY1hlv7gwg,2023,0.0,1.2,1.0,63.0,True,True
qYO0f9WnUup,2023,-0.333333333333333,1.2,0.0,0.0,True,True
qcJmsP3oE9,2023,0.5,1.2,1.0,2.0,True,True
qhu9uX4QlP8,2023,-0.75,1.2,0.0,0.0,True,True
qihMOPw4Sf_,2023,-0.4000000000000003,1.2,1.0,3.0,True,True
qoSNQprgGDs,2023,-1.0,1.2,0.0,4.0,True,True
r0BrY4BiEXO,2023,0.5999999999999996,1.2,1.0,10.0,True,True
r0otLtOwYW,2023,0.5,1.2,1.0,15.0,True,True
r0xte-t40I,2023,0.0,1.2,1.0,0.0,True,True
rB3zRN0lBYr,2023,0.25,1.2,1.0,0.0,True,True
rB6TpjAuSRy,2023,0.2000000000000001,1.2,1.0,116.0,True,True
rByagyHWlpb,2023,-1.0,1.2,0.0,1.0,True,True
rHqa5_nzaCA,2023,-0.333333333333333,1.2,0.0,0.0,True,True
rLguqxYvYHB,2023,-0.75,1.2,1.0,0.0,True,True
rMQ1Wme3S0c,2023,0.25,1.2,0.0,0.0,True,True
rMbrVNxYuqZ,2023,0.25,1.2,0.0,1.0,True,True
rMkd7_6fB7,2023,-0.25,1.2,0.0,4.0,True,True
rOFKmzNTbC,2023,-0.25,1.2,1.0,0.0,True,True
rSUCajhLsQ,2023,0.75,1.2,1.0,3.0,True,True
rVM8wD2G7Dy,2023,1.0,1.2,1.0,4.0,True,True
rYgeBuEHlh,2023,0.25,1.2,0.0,2.0,True,True
raU07GpP0P,2023,0.75,1.2,1.0,9.0,True,True
rde9B5ue32F,2023,-0.25,1.2,0.0,0.0,True,True
rdfgqiwz7lZ,2023,-0.25,1.2,1.0,3.0,True,True
resApVNcqSB,2023,0.5999999999999996,1.2,1.0,5.0,True,True
rieUBLynDqm,2023,-0.75,1.2,0.0,0.0,True,True
rimcq1oIFeR,2023,0.5,1.2,1.0,2.0,True,True
rnRiiHw8Vy,2023,-0.25,1.2,1.0,0.0,True,True
rpVxn-rX2Wh,2023,-1.0,1.2,0.0,2.0,True,True
rvsbw2YthH_,2023,1.0,1.2,1.0,1.0,True,True
rwo-ls5GqGn,2023,0.5,1.2,1.0,19.0,True,True
s0ceCGfcIKb,2023,0.0,1.2,0.0,7.0,True,True
s130rTE3U_X,2023,0.75,1.2,1.0,1.0,True,True
s1KljJpAukm,2023,0.0,1.2,1.0,1.0,True,True
s4WVupnJjmX,2023,0.5999999999999996,1.2,1.0,16.0,True,True
s7oOe6cNRT8,2023,0.4000000000000003,1.2,1.0,0.0,True,True
sAJDi9lD06L,2023,-0.25,1.2,1.0,0.0,True,True
sAOOeI878Ns,2023,-0.25,1.2,1.0,13.0,True,True
sBfTc3SD9gp,2023,0.0,1.2,0.0,7.0,True,True
sC-PmTsiTB,2023,0.5,1.2,1.0,13.0,True,True
sCrnllCtjoE,2023,-0.25,1.2,1.0,36.0,True,True
sE7-XhLxHA,2023,0.25,1.2,1.0,394.0,True,True
sIoED-yPK9l,2023,0.666666666666667,1.2,1.0,1.0,True,True
sKDtBKYOdIP,2023,-0.25,1.2,0.0,0.0,True,True
sKHqgFOaFXI,2023,0.25,1.2,1.0,0.0,True,True
sKWlRDzPfd7,2023,0.666666666666667,1.2,1.0,3.0,True,True
sNKZaNkyi7Q,2023,-1.0,1.2,0.0,2.0,True,True
sO1QiAftQFv,2023,-0.25,1.2,1.0,13.0,True,True
sOXU-PEJSgQ,2023,0.5,1.2,1.0,3.0,True,True
sP1fo2K9DFG,2023,1.0,1.2,1.0,31.0,True,True
sPCKNl5qDps,2023,0.75,1.2,1.0,0.0,True,True
sPgP6aISLTD,2023,0.0,1.2,1.0,4.0,True,True
sWOsRj4nT1n,2023,0.666666666666667,1.2,1.0,6.0,True,True
sXfWoK4KvSW,2023,0.0,1.2,1.0,8.0,True,True
s_2Rye-RctO,2023,-0.7999999999999998,1.2,0.0,1.0,True,True
sbS10BCtc7,2023,0.75,1.2,1.0,2.0,True,True
sbWVtxq8-zE,2023,0.75,1.2,1.0,1.0,True,True
sd90a2ytrt,2023,0.666666666666667,1.2,1.0,0.0,True,True
shzu8d6_YAR,2023,-0.25,1.2,1.0,0.0,True,True
slHNW9yRie0,2023,-0.5,1.2,0.0,105.0,True,True
syfgJE6nFRW,2023,0.4000000000000003,1.2,1.0,4.0,True,True
t-hNmA0cVSW,2023,-0.25,1.2,0.0,1.0,True,True
t8Jk_Vo1jHS,2023,-0.25,1.2,0.0,4.0,True,True
tAfyE2V7oye,2023,0.0,1.2,0.0,7.0,True,True
tDG-zrQ8S1Q,2023,-0.5,1.2,0.0,1.0,True,True
tF_iDkYA_Z5,2023,-0.7999999999999998,1.2,0.0,,True,False
tFvr-kYWs_Y,2023,0.5,1.2,1.0,2.0,True,True
tJbbQfw-5wv,2023,0.25,1.2,1.0,22.0,True,True
tLScKVhcCR,2023,0.75,1.2,1.0,4.0,True,True
tNAYMjSd296,2023,-0.666666666666667,1.2,0.0,2.0,True,True
tQG-o3SeipT,2023,0.666666666666667,1.2,1.0,0.0,True,True
tcHwiu6CJ_B,2023,-1.0,1.2,0.0,0.0,True,True
tgAI50giBbg,2023,-1.0,1.2,0.0,3.0,True,True
ti6fH3EhFkv,2023,-0.5,1.2,0.0,14.0,True,True
tkwP32nsEq,2023,0.75,1.2,1.0,0.0,True,True
tmIiMPl4IPa,2023,0.5999999999999996,1.2,1.0,9.0,True,True
to3qCB3tOh9,2023,0.75,1.2,1.0,40.0,True,True
txlWziuCE5W,2023,1.0,1.2,1.0,25.0,True,True
u05JdX1Qz-b,2023,-0.7999999999999998,1.2,0.0,0.0,True,True
u2Pd6x794I,2023,0.0,1.2,1.0,20.0,True,True
u89Eq-_3oE4,2023,-1.0,1.2,0.0,0.0,True,True
u9hnCwX99I1,2023,-1.0,1.2,0.0,1.0,True,True
uBKBoix9NXa,2023,0.25,1.2,1.0,0.0,True,True
uHaWaNhCvZD,2023,1.0,1.2,1.0,3.0,True,True
uNHWPiNJBsV,2023,-0.5,1.2,0.0,0.0,True,True
uR6x8Be7o_M,2023,0.0,1.2,1.0,7.0,True,True
uagC-X9XMi8,2023,-0.25,1.2,1.0,5.0,True,True
udNhDCr2KQe,2023,-1.0,1.2,1.0,0.0,True,True
ueEMZjY9WiM,2023,-1.0,1.2,0.0,1.0,True,True
ugA1HX69sf,2023,0.666666666666667,1.2,1.0,6.0,True,True
uqg3FhRZaq,2023,0.666666666666667,1.2,1.0,0.0,True,True
urF_CBK5XC0,2023,1.0,1.2,1.0,2.0,True,True
usa87QW3_r9,2023,-0.25,1.2,0.0,0.0,True,True
uu1GBD9SlLe,2023,0.5,1.2,1.0,9.0,True,True
uyqks-LILZX,2023,1.0,1.2,1.0,0.0,True,True
v3y68gz-WEz,2023,0.0,1.2,1.0,2.0,True,True
v6dqNREneyw,2023,-0.25,1.2,0.0,2.0,True,True
v8JIQdiN9Sh,2023,0.5,1.2,1.0,6.0,True,True
vCJ9-Ri-6xU,2023,0.75,1.2,1.0,0.0,True,True
vDFA1tpuLvk,2023,0.5,1.2,1.0,8.0,True,True
vINj_Hv9szL,2023,-0.333333333333333,1.2,1.0,2.0,True,True
vOEXS39nOF,2023,0.5,1.2,1.0,79.0,True,True
vPXp7K_Yhre,2023,0.0,1.2,1.0,0.0,True,True
vRq1XIHV8Go,2023,-0.25,1.2,0.0,8.0,True,True
vVJZtlZB9D,2023,1.0,1.2,1.0,1.0,True,True
vZTp1oPV3PC,2023,0.25,1.2,1.0,4.0,True,True
vaf8KQ8bhS,2023,-0.5,1.2,0.0,0.0,True,True
vdv6CmGksr0,2023,0.25,1.2,1.0,6.0,True,True
vep-Hlmn0tc,2023,-0.5,1.2,0.0,2.0,True,True
vsMyHUq_C1c,2023,1.0,1.2,1.0,1.0,True,True
vtVDI3w_BLL,2023,0.5,1.2,1.0,2.0,True,True
w-x7U26GM7j,2023,1.0,1.2,1.0,18.0,True,True
w1w4dGJ4qV,2023,0.0,1.2,0.0,3.0,True,True
w2P7fMy_RH,2023,0.333333333333333,1.2,1.0,3.0,True,True
w2mDq-p9EEf,2023,-1.0,1.2,0.0,1.0,True,True
wCFB37bzud4,2023,0.75,1.2,1.0,18.0,True,True
wGvzQWFyUB,2023,0.0,1.2,1.0,0.0,True,True
wKPmPBHSnT6,2023,-0.5,1.2,1.0,18.0,True,True
wNUgn1n6esQ,2023,0.5,1.2,1.0,0.0,True,True
wPVw218szF,2023,-0.5,1.2,0.0,2.0,True,True
wQ-Tqt4eYQ,2023,-0.333333333333333,1.2,0.0,2.0,True,True
wR08RrAsLz5,2023,-0.25,1.2,0.0,0.0,True,True
wV09GfqYC-n,2023,0.333333333333333,1.2,0.0,0.0,True,True
wXdEKf5mV6N,2023,-0.333333333333333,1.2,0.0,4.0,True,True
wZ2SVhOTzBX,2023,0.666666666666667,1.2,1.0,1.0,True,True
wcNtbEtcGIC,2023,0.5,1.2,1.0,0.0,True,True
wfU0emciOcM,2023,-0.333333333333333,1.2,0.0,1.0,True,True
wsZsjOSytRA,2023,0.333333333333333,1.2,1.0,100.0,True,True
wtcud6HroZr,2023,0.333333333333333,1.2,1.0,8.0,True,True
wysXxmukfCA,2023,-0.666666666666667,1.2,0.0,1.0,True,True
wzlWiO_WY4,2023,0.5,1.2,1.0,0.0,True,True
x-mXzBgCX3a,2023,0.25,1.2,1.0,5.0,True,True
x5mtJD2ovc,2023,0.25,1.2,1.0,46.0,True,True
x9tAJ3_N0k,2023,-0.333333333333333,1.2,0.0,3.0,True,True
xACeXHo4sf,2023,-0.75,1.2,0.0,0.0,True,True
xE-LtsE-xx,2023,1.0,1.2,1.0,6.0,True,True
xIWfWvKM7aQ,2023,-0.25,1.2,1.0,0.0,True,True
xJz9LTHP0K,2023,0.25,1.2,0.0,6.0,True,True
xKYlWJaLFi,2023,-0.333333333333333,1.2,0.0,0.0,True,True
xLr0I_xYGAs,2023,0.5,1.2,1.0,13.0,True,True
xPkJYRsQGM,2023,0.25,1.2,1.0,25.0,True,True
xQAjSr64PTc,2023,0.0,1.2,1.0,1.0,True,True
xTWoeTdHgH-,2023,-0.5,1.2,0.0,1.0,True,True
xYWqSjBcGMl,2023,0.0,1.2,1.0,2.0,True,True
xZD10GhCvM,2023,0.333333333333333,1.2,1.0,4.0,True,True
xb333aboIu,2023,0.25,1.2,0.0,2.0,True,True
xc5ajsvLzFO,2023,-1.0,1.2,0.0,20.0,True,True
xfqDe72zh41,2023,1.0,1.2,1.0,17.0,True,True
xjxUjHa_Wpa,2023,0.75,1.2,1.0,17.0,True,True
xnscpQU6lvh,2023,-1.0,1.2,0.0,1.0,True,True
xtbog7cfsr,2023,1.0,1.2,1.0,3.0,True,True
xveTeHVlF7j,2023,0.25,1.2,1.0,30.0,True,True
y4uc4NtTWaq,2023,0.0,1.2,1.0,9.0,True,True
y5W8tpojhtJ,2023,0.5,1.2,1.0,22.0,True,True
y81ppNf_vg,2023,0.666666666666667,1.2,1.0,0.0,True,True
yIxtevizEA,2023,-0.333333333333333,1.2,1.0,0.0,True,True
yKbprarjc5B,2023,-0.25,1.2,1.0,40.0,True,True
yLzLfM-Esnu,2023,0.0,1.2,1.0,3.0,True,True
yQdBtFfleh6,2023,0.0,1.2,1.0,2.0,True,True
yQpZ4WnRZM,2023,-0.25,1.2,0.0,0.0,True,True
ySCL-NG_I3,2023,0.5,1.2,1.0,1.0,True,True
yTbNYYcopd,2023,0.666666666666667,1.2,1.0,6.0,True,True
yVqC6gCNf4d,2023,1.0,1.2,1.0,0.0,True,True
yYEb8v65X8,2023,0.25,1.2,1.0,1.0,True,True
yYbhKqdi7Hz,2023,1.0,1.2,1.0,1.0,True,True
ybFkELZjuc,2023,-0.75,1.2,0.0,0.0,True,True
ydv0gtW4WLU,2023,-0.666666666666667,1.2,0.0,0.0,True,True
yf1icZHC-l9,2023,0.25,1.2,1.0,73.0,True,True
ygYXtbb3og3,2023,-1.0,1.2,0.0,0.0,True,True
ylMq8MBnAp,2023,-0.7999999999999998,1.2,1.0,2.0,True,True
ytZIYmztET,2023,0.25,1.2,1.0,2.0,True,True
yyBis80iUuU,2023,0.5,1.2,1.0,7.0,True,True
z289SIQOQna,2023,1.0,1.2,1.0,0.0,True,True
z2kUV2XQBT2,2023,-1.0,1.2,0.0,0.0,True,True
z4g0Vpf5Zki,2023,0.0,1.2,0.0,0.0,True,True
z57WK5lGeHd,2023,0.333333333333333,1.2,1.0,12.0,True,True
z9SIj-IM7tn,2023,1.0,1.2,1.0,10.0,True,True
zAxuIJLb38,2023,-0.25,1.2,0.0,4.0,True,True
zClyiZ5V6sL,2023,0.75,1.2,1.0,0.0,True,True
zDjtZZBZtqK,2023,0.0,1.2,1.0,5.0,True,True
zGy_wqpRGTa,2023,-1.0,1.2,0.0,0.0,True,True
zQWqV2tzDv,2023,-0.25,1.2,1.0,3.0,True,True
zS9sRyaPFlJ,2023,0.0,1.2,1.0,8.0,True,True
zT5T9gHpGI,2023,-1.0,1.2,0.0,6.0,True,True
zVrw4OH1Lch,2023,0.0,1.2,1.0,7.0,True,True
zWy7dqOcel,2023,0.75,1.2,1.0,2.0,True,True
zZXztocaN9,2023,-0.666666666666667,1.2,0.0,3.0,True,True
zfiYcbeQkH,2023,-0.25,1.2,0.0,7.0,True,True
zlbci7019Z3,2023,0.333333333333333,1.2,1.0,1.0,True,True
zlwBI2gQL3K,2023,0.0,1.2,1.0,9.0,True,True
znLlSgN-4S0,2023,0.25,1.2,1.0,4.0,True,True
zoTUH3Fjup,2023,0.333333333333333,1.2,0.0,7.0,True,True
zoz7Ze4STUL,2023,0.75,1.2,1.0,8.0,True,True
ztgT8Iok130,2023,-0.5,1.2,0.0,6.0,True,True
zzqBoIFOQ1,2023,0.5,1.2,1.0,0.0,True,True
02f3mUtqnM,2024,0.0,1.179,1.0,6.0,True,True
030cjlZm4a,2024,-0.083333333333333,1.179,0.0,0.0,True,True
09iOdaeOzp,2024,0.25,1.179,1.0,20.0,True,True
0A5o6dCKeK,2024,0.25,1.179,0.0,94.0,True,True
0AYosSFETw,2024,0.583333333333333,1.179,0.0,2.0,True,True
0D6mUZTWoF,2024,-0.25,1.179,0.0,3.0,True,True
0H6DFoZZXZ,2024,0.0,1.179,1.0,2.0,True,True
0IaTFNJner,2024,-0.5,1.179,0.0,1.0,True,True
0NruoU6s5Z,2024,-0.5,1.179,0.0,16.0,True,True
0Nui91LBQS,2024,0.583333333333333,1.179,1.0,8.0,True,True
0SOhDO7xI0,2024,0.0,1.179,0.0,0.0,True,True
0VZP2Dr9KX,2024,-0.5,1.179,0.0,35.0,True,True
0aEUd9UtiA,2024,-0.4166666666666669,1.179,0.0,0.0,True,True
0aR1s9YxoL,2024,0.25,1.179,1.0,1.0,True,True
0b328CMwn1,2024,-0.5,1.179,0.0,0.0,True,True
