paper_id,year,citation_pct_rank,answer,p_high,p_low,p_unknown,fame,fame_ud
BygANhA9tQ,2019,0.4523809523809524,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Byg0DsCqYQ,2019,0.594017094017094,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BygRNn0qYX,2019,0.0325396825396825,low,0.000000,0.999971,0.000029,0.999971,-0.999971
ByxAcjCqt7,2019,0.8333333333333334,low,0.000000,1.000000,0.000000,1.000000,-1.000000
Byg5QhR5FQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByeZ5jC5YQ,2019,0.7206349206349206,low,0.000000,1.000000,0.000000,1.000000,-1.000000
Byxz4n09tQ,2019,0.2873015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BygANjA5FX,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByfXe2C5tm,2019,0.0426829268292682,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BygNqoR9tm,2019,0.6752136752136753,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
Byf5-30qFX,2019,0.7857142857142857,low,0.000000,1.000000,0.000000,1.000000,-1.000000
ByfyHh05tQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByftGnR9KX,2019,0.8292682926829268,low,0.000000,1.000000,0.000000,1.000000,-1.000000
ByfbnsA9Km,2019,0.3619047619047619,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByecAoAqK7,2019,0.524390243902439,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BygREjC9YQ,2019,0.2547619047619047,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Byey7n05FQ,2019,0.8246753246753247,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByMVTsR5KQ,2019,0.8760683760683761,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByMHvs0cFQ,2019,0.7238095238095238,low,0.000000,1.000000,0.000000,1.000000,-1.000000
ByN7Yo05YX,2019,0.5888888888888889,unknown,0.000000,0.000023,0.999977,0.000023,-0.000023
ByezgnA5tm,2019,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
ByeSdsC9Km,2019,0.3865079365079365,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bylnx209YX,2019,0.9793650793650792,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByeDojRcYQ,2019,0.2435064935064935,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BylBfnRqFm,2019,nan,low,0.000000,0.999995,0.000005,0.999995,-0.999995
Bye5OiR5F7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByeMB3Act7,2019,0.3865079365079365,low,0.000000,0.999999,0.000001,0.999999,-0.999999
Bye5SiAqKX,2019,0.0325396825396825,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByGq7hRqKX,2019,0.1363636363636363,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByG_3s09KX,2019,0.974025974025974,low,0.000000,1.000000,0.000000,1.000000,-1.000000
ByGUFsAqYm,2019,0.2547619047619047,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByEtPiAcY7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bye9LiR9YX,2019,0.4318181818181818,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByePUo05K7,2019,0.24,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByeNFoRcK7,2019,0.5769230769230769,low,0.000000,1.000000,0.000000,1.000000,-1.000000
By41BjA9YQ,2019,0.6365079365079365,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByGuynAct7,2019,0.4984126984126984,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkxkH30cFm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
By40DoAqtX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkxbrn0cYX,2019,0.7714285714285715,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkxdqj0cFQ,2019,0.0325396825396825,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Byg3y3C9Km,2019,0.8722222222222222,unknown,0.000001,0.995389,0.004610,0.995389,-0.995388
Bkx_Dj09tQ,2019,0.2253968253968254,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
ByeLmn0qtX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkxSHsC5FQ,2019,0.6039682539682539,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BklpOo09tQ,2019,0.2873015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkx0RjA9tX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkxWJnC9tX,2019,0.5817460317460318,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkloRs0qK7,2019,0.796031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkltNhC9FX,2019,0.6219512195121951,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
BkxgbhCqtQ,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BklMjsRqY7,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
Bklfsi0cKm,2019,0.8888888888888888,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
BkzeUiRcY7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BklKFo09YX,2019,0.7264957264957265,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BklMYjC9FQ,2019,0.0726495726495726,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BklACjAqFm,2019,0.4935064935064935,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BklUAoAcY7,2019,0.4146341463414634,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bklzkh0qFm,2019,0.9142857142857144,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkgzniCqY7,2019,0.8873015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BklAEsR5t7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgosiRcKm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkl2SjCcKQ,2019,0.430952380952381,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkxAUjRqY7,2019,0.2873015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgFqiAqFX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgBvsC9FQ,2019,0.902439024390244,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkgtDsCcKQ,2019,0.4674603174603174,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkl-43C9FQ,2019,0.88,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgVx3A9Km,2019,0.3373015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bklr3j0cKX,2019,1.0,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkg5aoAqKm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkg93jC5YX,2019,0.4146341463414634,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgGmh09FQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgYIiAcFQ,2019,0.0325396825396825,low,0.000000,0.999997,0.000003,0.999997,-0.999997
ByME42AqK7,2019,0.819047619047619,low,0.000000,0.999999,0.000001,0.999999,-0.999999
BkgPajAcY7,2019,0.8536585365853658,unknown,0.000000,0.000004,0.999996,0.000004,-0.000004
BklCusRct7,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkewX2C9tX,2019,0.984126984126984,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BklhAj09K7,2019,0.746031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkg6RiCqY7,2019,nan,high,1.000000,0.000000,0.000000,1.000000,1.000000
BkfPnoActQ,2019,0.0551948051948051,low,0.000000,0.999999,0.000001,0.999999,-0.999999
Bkl87h09FX,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkfbpsAcF7,2019,0.7984126984126985,low,0.000000,0.999998,0.000002,0.999998,-0.999998
Bkf1tjR9KQ,2019,0.4103174603174603,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkfhZnC9t7,2019,0.4146341463414634,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkedznAqKQ,2019,0.9206349206349206,low,0.000000,0.999999,0.000001,0.999999,-0.999999
BkesJ3R9YX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkgiM20cYX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkesGnCcFX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkfxKj09Km,2019,0.06,low,0.000000,1.000000,0.000000,1.000000,-1.000000
Bke0rjR5F7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkeuz20cYm,2019,0.4512987012987013,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkg8jjC9KQ,2019,0.8936507936507937,high,1.000000,0.000000,0.000000,1.000000,1.000000
BkgWHnR5tm,2019,0.6363636363636364,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkNUFjR5KQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkN5UoAqF7,2019,0.6623376623376623,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkg3g2R9FX,2019,0.9492063492063492,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BklHpjCqKm,2019,0.8420634920634921,low,0.000000,0.999996,0.000004,0.999996,-0.999996
BJzmzn0ctX,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Bkg2viA5FQ,2019,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
BJzbG20cFQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJxssoA5KX,2019,0.5,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkeDEoCctQ,2019,0.5064935064935064,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkeU5j0ctQ,2019,0.8831168831168831,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkeUasA5YQ,2019,0.4523809523809524,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkedwoC5t7,2019,0.819047619047619,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkeK-nRcFX,2019,0.3126984126984127,unknown,0.000000,0.000085,0.999915,0.000085,-0.000085
Bke4KsA5FX,2019,0.8547008547008547,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkMn9jAcYQ,2019,0.1948051948051948,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkeStsCcKQ,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJxbYoC9FQ,2019,0.5158730158730159,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJxvEh0cFQ,2019,0.6507936507936508,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkMiWhR5K7,2019,0.957936507936508,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkMXkhA5Fm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkGiPoC5FX,2019,0.430952380952381,low,0.000000,1.000000,0.000000,1.000000,-1.000000
Bke96sC5tm,2019,0.9415584415584416,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJzuKiC9KX,2019,0.3865079365079365,unknown,0.000000,0.000003,0.999997,0.000003,-0.000003
BJxgz2R9t7,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJxh2j0qYm,2019,0.961904761904762,unknown,0.000000,0.000080,0.999920,0.000080,-0.000080
BJxOHs0cKm,2019,0.7126984126984127,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkG8sjR5Km,2019,0.7987012987012987,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJxLH2AcYX,2019,0.6150793650793651,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJxYEsAqY7,2019,nan,low,0.000000,0.999996,0.000004,0.999996,-0.999996
BJxmXhRcK7,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJxhijAcY7,2019,0.9126984126984128,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJlxm30cKm,2019,0.9007936507936508,high,1.000000,0.000000,0.000000,1.000000,1.000000
BJx0sjC5FX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJluy2RcFm,2019,0.8134920634920635,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJxRVnC5Fm,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkE8NjCqYm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BkMq0oRqFQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJx9f305t7,2019,0.3846153846153846,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BkG5SjR5YQ,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJx1SsAcYQ,2019,0.746031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJlpCsC5Km,2019,0.0726495726495726,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJlyznAcFm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJxPk2A9Km,2019,0.2253968253968254,low,0.000000,0.999998,0.000002,0.999998,-0.999998
BJll6o09tm,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJlc6iA5YX,2019,0.0325396825396825,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJl65sA9tm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJl6TjRcY7,2019,0.8733766233766234,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgvg30ctX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJl4f2A5tQ,2019,0.4318181818181818,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJlgNh0qKQ,2019,0.75,low,0.000000,0.999999,0.000001,0.999999,-0.999999
BJgqqsAct7,2019,0.8420634920634921,high,1.000000,0.000000,0.000000,1.000000,1.000000
BkVVOi0cFX,2019,nan,low,0.000000,0.999948,0.000051,0.999948,-0.999948
BJlMcjC5K7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJlVhsA5KX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgnmhA5KQ,2019,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
BJlXUsR5KQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgklhAcK7,2019,0.9603174603174603,high,0.999999,0.000001,0.000000,1.000000,0.999999
BJleciCcKQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJl_VnR9Km,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgbzhC5Ym,2019,nan,low,0.000000,0.999987,0.000013,0.999987,-0.999987
BJgolhR9Km,2019,0.2547619047619047,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgsN3R9Km,2019,0.196031746031746,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJgQB20qFQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJg_roAcK7,2019,0.85,low,0.000000,0.999999,0.000001,0.999999,-0.999999
BJgK6iA5KX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgLg3R9KQ,2019,0.6,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgYl205tQ,2019,0.2547619047619047,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJf_YjCqYX,2019,0.5650793650793651,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJlSHsAcK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgy-n0cK7,2019,0.14,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJfRpoA9YX,2019,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
BJfOXnActQ,2019,0.7833333333333333,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJfguoAcFm,2019,0.196031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJeapjA5FX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJej72AqF7,2019,0.3126984126984127,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
BJemQ209FQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgGhiR5KX,2019,0.5853658536585366,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgEjiRqYX,2019,0.4487179487179487,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJgRDjR9tQ,2019,nan,low,0.000000,0.999997,0.000003,0.999997,-0.999997
BJfIVjAcKm,2019,0.8134920634920635,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJfvAoC9YQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJe1E2R5KX,2019,0.9090909090909092,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJfYvo09Y7,2019,0.7597402597402597,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJMvBjC5YQ,2019,0.2253968253968254,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJesDsA9t7,2019,0.4523809523809524,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
BJe1hsCcYQ,2019,0.1031746031746031,unknown,0.000000,0.000005,0.999995,0.000005,-0.000005
BJeRg205Fm,2019,0.2547619047619047,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJfvknCqFQ,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJeWOi09FQ,2019,0.2253968253968254,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJeY6sR9KX,2019,0.1031746031746031,low,0.000000,0.999998,0.000002,0.999998,-0.999998
BJg4Z3RqF7,2019,0.6367521367521367,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJWfW2C9Y7,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJe-DsC5Fm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJ4BVhRcYX,2019,0.2547619047619047,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
BJeem3C9F7,2019,0.3846153846153846,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJeWUs05KQ,2019,0.6071428571428571,low,0.000000,0.999983,0.000017,0.999983,-0.999983
BJG__i0qF7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJeOioA9Y7,2019,0.5484126984126985,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1xf9jAqFQ,2019,0.5,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJEOOsCqKm,2019,0.0325396825396825,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJe0Gn0cY7,2019,0.4658119658119658,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJGfCjA5FX,2019,0.2222222222222222,low,0.000000,1.000000,0.000000,1.000000,-1.000000
BJGjOi09t7,2019,0.3846153846153846,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1zMDjAqKQ,2019,0.0325396825396825,low,0.000000,0.999999,0.000001,0.999999,-0.999999
BJe-Sn0ctm,2019,0.3780487804878049,low,0.000000,0.999289,0.000711,0.999289,-0.999289
B1xnPsA5KX,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1xVTjCqKQ,2019,0.5650793650793651,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1xhQhRcK7,2019,0.746031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1xY-hRctX,2019,0.746031746031746,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1xWcj0qYm,2019,0.7055555555555556,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1xJAsA5F7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1xOYoA5tQ,2019,0.1603174603174603,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJG0voC9YQ,2019,0.7012987012987013,low,0.000000,0.999999,0.000001,0.999999,-0.999999
B1xFxh0cKX,2019,0.5158730158730159,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1x5KiCcFX,2019,0.1031746031746031,unknown,0.000000,0.000002,0.999998,0.000002,-0.000002
B1x0enCcK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1lfHhR9tm,2019,0.9634146341463414,high,1.000000,0.000000,0.000000,1.000000,1.000000
B1xFhiC9Y7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1xFVhActm,2019,0.3292682926829268,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1lxH20qtX,2019,0.7373015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1lnzn0ctQ,2019,0.8857142857142857,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1lx42A9Ym,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
BJ4AFsRcFQ,2019,nan,low,0.000000,0.999999,0.000001,0.999999,-0.999999
B1lXGnRctX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1lKS2AqtX,2019,0.9572649572649572,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1xU4nAqK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1x-LjAcKX,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1lnjo05Km,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1x9siCcYQ,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1x33sC9KQ,2019,0.846031746031746,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1lKtjA9FQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1l6e3RcF7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1lwSsC5KX,2019,0.3865079365079365,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1gIf305Ym,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1gTShAct7,2019,0.8833333333333333,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1gJOoRcYQ,2019,0.2435064935064935,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1l08oAct7,2019,0.819047619047619,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1fbosCcYm,2019,0.2253968253968254,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1ffQnRcKX,2019,0.6896825396825397,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1g29oAqtm,2019,0.2435064935064935,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1l9qsA5KQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1g-X3RqKm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1ethsR9Ym,2019,0.0726495726495726,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1lz-3Rct7,2019,0.7833333333333333,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
B1g30j0qF7,2019,0.9428571428571428,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1gabhRcYX,2019,0.96,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1epooR5FX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1l8iiA9tQ,2019,0.1031746031746031,low,0.000000,0.985935,0.014065,0.985935,-0.985935
B1lG42C9Km,2019,0.6168831168831169,high,0.999999,0.000000,0.000001,0.999999,0.999999
B1gHjoRqYQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1fysiAqK7,2019,0.7373015873015873,low,0.000000,0.999995,0.000005,0.999995,-0.999995
B1euhoAcKX,2019,0.1603174603174603,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1fPYj0qt7,2019,nan,low,0.000000,0.999998,0.000002,0.999998,-0.999998
B1l1b205KX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1VZqjAcYX,2019,0.9777777777777776,high,1.000000,0.000000,0.000000,1.000000,1.000000
B1ePui0ctQ,2019,0.0325396825396825,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1fA3oActQ,2019,0.4512195121951219,low,0.000000,0.999512,0.000488,0.999512,-0.999512
B1e8CsRctX,2019,0.7833333333333333,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1e9W3AqFX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1eEKi0qYQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1e0KsRcYQ,2019,0.196031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1eKk2CcKm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1eSg3C9Ym,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1e4wo09K7,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1MAJhR5YX,2019,0.5738095238095238,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1MhpiRqFm,2019,0.0551948051948051,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1ggosR9Ym,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1M9FjC5FQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1e7hs05Km,2019,0.5584415584415584,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1MUroRct7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1MX5j0cFX,2019,0.0325396825396825,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1e9csRcFm,2019,0.1603174603174603,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1excoAqKQ,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1eZRiC9YX,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1MB5oRqtQ,2019,0.275974025974026,low,0.000000,0.999997,0.000004,0.999997,-0.999997
B1MbDj0ctQ,2019,0.6698412698412698,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1GAUs0cKQ,2019,0.4523809523809524,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1GIB3A9YX,2019,0.1363636363636363,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1EjKsRqtQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B14rPj0qY7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1GHJ3R9tQ,2019,0.0726495726495726,low,0.000000,1.000000,0.000000,1.000000,-1.000000
B1GSBsRcFX,2019,0.196031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
B1VWtsA5tQ,2019,0.6525974025974026,low,0.000000,0.999999,0.000001,0.999999,-0.999999
ryxnJlSKvr,2020,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
